Page,Price,Location,Area,Price/m2,BedRoom,Toilet
1428,"3,38 tỷ","Phú Nhuận, Hồ Chí Minh",51 m²,"66,28 tr/m²",2,Null
1428,27 tỷ,"Quận 7, Hồ Chí Minh",126 m²,"214,29 tr/m²",4,4
1428,15 tỷ,"Tây Hồ, Hà Nội",60 m²,250 tr/m²,5,Null
1428,Giá thỏa thuận,"Tân Phú, Hồ Chí Minh",64 m²,5,5,Null
1428,6 tỷ,"Đà Lạt, Lâm Đồng",92 m²,"65,22 tr/m²",4,3
1429,"5,35 tỷ","Quận 12, Hồ Chí Minh",74 m²,"72,3 tr/m²",3,3
1429,"7,5 tỷ","Long Biên, Hà Nội","35,6 m²","210,67 tr/m²",3,Null
1429,"8,8 tỷ","Long Biên, Hà Nội",55 m²,160 tr/m²,4,3
1429,80 tỷ,"Đống Đa, Hà Nội",140 m²,"571,43 tr/m²",4,8
1429,"45,5 tỷ","Long Biên, Hà Nội",228 m²,"199,56 tr/m²",5,4
1429,41 tỷ,"Long Biên, Hà Nội",200 m²,205 tr/m²,5,3
1429,"8,4 tỷ","Gò Vấp, Hồ Chí Minh",69 m²,"121,74 tr/m²",4,3
1429,13 tỷ,"Hoàng Mai, Hà Nội",73 m²,"178,08 tr/m²",4,4
1429,"5,87 tỷ","Từ Sơn, Bắc Ninh",100 m²,"58,65 tr/m²",5,5
1429,"5,75 tỷ","Ba Đình, Hà Nội",37 m²,"155,4 tr/m²",3,3
1429,"14,5 tỷ","Quận 3, Hồ Chí Minh",44 m²,"329,54 tr/m²",3,2
1429,75 tỷ,"Tây Hồ, Hà Nội",200 m²,375 tr/m²,5,3
1429,30 tỷ,"Thủ Đức, Hồ Chí Minh","337,4 m²","88,92 tr/m²",6,6
1429,"17,3 tỷ","Hà Đông, Hà Nội",77 m²,"224,68 tr/m²",6,7
1429,"7,5 tỷ","Hoàng Mai, Hà Nội",50 m²,150 tr/m²,6,4
1429,"4,5 tỷ","Nha Trang, Khánh Hòa",100 m²,45 tr/m²,3,3
1429,"7,45 tỷ","Thanh Xuân, Hà Nội",40 m²,"186,25 tr/m²",6,4
1429,"7,5 tỷ","Ngũ Hành Sơn, Đà Nẵng",80 m²,"93,75 tr/m²",3,2
1429,"6,9 tỷ","Tân Bình, Hồ Chí Minh",45 m²,"153,33 tr/m²",7,4
1429,"7,8 tỷ","Sơn Trà, Đà Nẵng",75 m²,104 tr/m²,3,3
1430,"4,85 tỷ","Bình Tân, Hồ Chí Minh",65 m²,"74,61 tr/m²",2,2
1430,"14,37 tỷ","Thanh Xuân, Hà Nội",46 m²,"312,35 tr/m²",4,Null
1430,"13,5 tỷ","Bình Thạnh, Hồ Chí Minh",72 m²,"187,5 tr/m²",4,5
1430,"15,5 tỷ","Bình Thạnh, Hồ Chí Minh",100 m²,155 tr/m²,4,5
1430,"14,5 tỷ","Tân Bình, Hồ Chí Minh",68 m²,"213,24 tr/m²",5,4
1430,"2,45 tỷ","Bến Lức, Long An",153 m²,"16,01 tr/m²",5,4
1430,"5,2 tỷ","Quận 6, Hồ Chí Minh",48 m²,"108,33 tr/m²",3,2
1430,"5,8 tỷ","Đống Đa, Hà Nội",25 m²,232 tr/m²,3,2
1430,"2,1 tỷ","Đức Hòa, Long An",100 m²,21 tr/m²,3,3
1430,"12,5 tỷ","Bình Thạnh, Hồ Chí Minh",80 m²,"156,25 tr/m²",7,7
1430,"2,25 tỷ","Bến Lức, Long An",85 m²,"26,47 tr/m²",4,3
1430,"3,2 tỷ","Thuận An, Bình Dương",75 m²,"42,67 tr/m²",3,2
1430,"9,9 tỷ","Ba Đình, Hà Nội",47 m²,"210,64 tr/m²",4,4
1430,"13,3 tỷ","Quận 3, Hồ Chí Minh","50,2 m²","264,94 tr/m²",4,4
1430,"2,52 tỷ","Quận 12, Hồ Chí Minh","46,54 m²","54,15 tr/m²",2,2
1430,Giá thỏa thuận,"Thủ Đức, Hồ Chí Minh",52 m²,2,2,Null
1430,"25,8 tỷ","Hà Đông, Hà Nội",90 m²,"286,67 tr/m²",5,5
1430,39 tỷ,"Quận 10, Hồ Chí Minh",181 m²,"215,47 tr/m²",3,2
1430,65 tỷ,"Phú Nhuận, Hồ Chí Minh",400 m²,"162,5 tr/m²",5,4
1430,Giá thỏa thuận,"Bình Thạnh, Hồ Chí Minh",60 m²,3,3,Null
1431,"4,1 tỷ","Bình Tân, Hồ Chí Minh",55 m²,"74,54 tr/m²",2,2
1431,79 tỷ,"Quận 10, Hồ Chí Minh",168 m²,"470,24 tr/m²",18,18
1431,"5,75 tỷ","Quận 1, Hồ Chí Minh",32 m²,"179,69 tr/m²",3,2
1431,"8,9 tỷ","Tân Bình, Hồ Chí Minh",41 m²,"217,07 tr/m²",5,5
1431,"9,2 tỷ","Nha Trang, Khánh Hòa","98,8 m²","93,12 tr/m²",4,4
1431,"26,5 tỷ","Quận 7, Hồ Chí Minh",140 m²,"189,29 tr/m²",25,Null
1431,"14,8 tỷ","Quận 1, Hồ Chí Minh",64 m²,"231,25 tr/m²",4,Null
1431,"5,35 tỷ","Bình Tân, Hồ Chí Minh",72 m²,"74,31 tr/m²",4,4
1431,"2,35 tỷ","Bình Thạnh, Hồ Chí Minh","36,5 m²","64,38 tr/m²",3,4
1431,"2,9 tỷ","Biên Hòa, Đồng Nai","91,2 m²","31,8 tr/m²",2,1
1431,"16,8 tỷ","Quận 10, Hồ Chí Minh",56 m²,300 tr/m²,4,4
1431,"5,3 tỷ","Bình Tân, Hồ Chí Minh",60 m²,"88,33 tr/m²",1,2
1431,"6,2 tỷ","Bình Tân, Hồ Chí Minh","65,5 m²","94,66 tr/m²",3,3
1431,"15,7 tỷ","Thanh Xuân, Hà Nội",43 m²,"365,12 tr/m²",6,6
1431,Giá thỏa thuận,"Hóc Môn, Hồ Chí Minh",60 m²,2,2,Null
1431,14 tỷ,"Tân Bình, Hồ Chí Minh",77 m²,"181,82 tr/m²",4,4
1431,19 tỷ,"Hà Đông, Hà Nội",75 m²,"253,32 tr/m²",6,7
1431,"6,15 tỷ","Gò Vấp, Hồ Chí Minh",62 m²,"99,19 tr/m²",3,Null
1431,530 triệu,"Tây Ninh, Tây Ninh",48 m²,"11,04 tr/m²",2,1
1431,"8,2 tỷ","Quận 9, Hồ Chí Minh",75 m²,"109,33 tr/m²",3,3
1432,"4,65 tỷ","Yên Phong, Bắc Ninh",186 m²,25 tr/m²,26,26
1432,"8,4 tỷ","Thanh Xuân, Hà Nội",42 m²,200 tr/m²,3,Null
1432,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh",100 m²,3,2,Null
1432,"14,5 tỷ","Quận 1, Hồ Chí Minh",45 m²,"322,22 tr/m²",4,4
1432,"8,89 tỷ","Khoái Châu, Hưng Yên",85 m²,"104,58 tr/m²",4,5
1432,"14,45 tỷ","Tân Bình, Hồ Chí Minh",70 m²,"206,43 tr/m²",4,6
1432,"8,25 tỷ","Quận 9, Hồ Chí Minh",80 m²,"103,12 tr/m²",4,3
1432,"8,5 tỷ","Quận 12, Hồ Chí Minh",140 m²,"60,71 tr/m²",3,4
1432,"19,9 tỷ","Cầu Giấy, Hà Nội",39 m²,"510,26 tr/m²",3,4
1432,9 tỷ,"Tân Bình, Hồ Chí Minh","40,5 m²","222,22 tr/m²",4,5
1432,11 tỷ,"Quận 12, Hồ Chí Minh",144 m²,"76,39 tr/m²",5,Null
1432,30 tỷ,"Phú Nhuận, Hồ Chí Minh",75 m²,400 tr/m²,4,4
1432,"16,5 tỷ","Quận 1, Hồ Chí Minh",68 m²,"242,65 tr/m²",4,4
1432,15 tỷ,"Quận 9, Hồ Chí Minh",143 m²,"104,9 tr/m²",4,4
1432,"3,4 tỷ","Thuận An, Bình Dương","63,2 m²","53,8 tr/m²",3,3
1432,Giá thỏa thuận,"Bình Thạnh, Hồ Chí Minh","55,2 m²",4,4,Null
1432,"17,9 tỷ","Ba Đình, Hà Nội",71 m²,"252,11 tr/m²",4,3
1432,"1,47 tỷ","Thuận An, Bình Dương",70 m²,21 tr/m²,3,3
1432,"6,2 tỷ","Thanh Xuân, Hà Nội",35 m²,"177,14 tr/m²",4,3
1432,"1,92 tỷ","Hoài Đức, Hà Nội",32 m²,60 tr/m²,4,5
1433,Giá thỏa thuận,"Thanh Xuân, Hà Nội",60 m²,10,Null,Null
1433,13 tỷ,"Văn Giang, Hưng Yên",80 m²,"162,5 tr/m²",6,7
1433,"7,75 tỷ","Thủ Đức, Hồ Chí Minh",68 m²,"113,97 tr/m²",4,4
1433,"17,25 tỷ","Ba Đình, Hà Nội",115 m²,150 tr/m²,5,4
1433,"7,5 tỷ","Quận 9, Hồ Chí Minh","89,9 m²","83,43 tr/m²",2,3
1433,Giá thỏa thuận,"Văn Giang, Hưng Yên",80 m²,5,6,Null
1433,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh",48 m²,2,2,Null
1433,"18,9 tỷ","Thanh Xuân, Hà Nội",78 m²,"242,31 tr/m²",4,Null
1433,"16,5 tỷ","Bình Chánh, Hồ Chí Minh",159 m²,"103,77 tr/m²",3,2
1433,Giá thỏa thuận,"Thuận An, Bình Dương",110 m²,3,3,Null
1433,50 tỷ,"Tân Bình, Hồ Chí Minh",162 m²,"308,64 tr/m²",5,6
1433,"9,89 tỷ","Gò Vấp, Hồ Chí Minh",71 m²,"139,3 tr/m²",5,5
1433,"9,8 tỷ","Thủ Đức, Hồ Chí Minh","170,4 m²","57,51 tr/m²",3,2
1433,"2,55 tỷ","Lê Chân, Hải Phòng","42,5 m²",60 tr/m²,3,3
1433,"6,65 tỷ","Gò Vấp, Hồ Chí Minh",60 m²,"110,83 tr/m²",3,3
1433,"14,5 tỷ","Nam Từ Liêm, Hà Nội",60 m²,"241,67 tr/m²",21,21
1433,Giá thỏa thuận,"Quận 12, Hồ Chí Minh",60 m²,4,4,Null
1433,"10,5 tỷ","Nam Từ Liêm, Hà Nội",41 m²,"256,1 tr/m²",6,6
1433,"5,65 tỷ","Hai Bà Trưng, Hà Nội",32 m²,"176,56 tr/m²",3,Null
1433,"7,7 tỷ","Nam Từ Liêm, Hà Nội",45 m²,"171,11 tr/m²",9,9
1434,"3,9 tỷ","Quận 9, Hồ Chí Minh",52 m²,75 tr/m²,2,2
1434,Giá thỏa thuận,"Thủy Nguyên, Hải Phòng",88 m²,9,8,Null
1434,"15,36 tỷ","Sơn Trà, Đà Nẵng",256 m²,60 tr/m²,5,6
1434,"11,3 tỷ","Văn Giang, Hưng Yên",78 m²,"144,87 tr/m²",5,6
1434,"17,3 tỷ","Tây Hồ, Hà Nội",79 m²,"218,99 tr/m²",5,5
1434,33 tỷ,"Quận 7, Hồ Chí Minh",111 m²,"297,3 tr/m²",15,15
1434,"5,5 tỷ","Bắc Từ Liêm, Hà Nội",30 m²,"183,33 tr/m²",3,4
1434,28 tỷ,"Nha Trang, Khánh Hòa",330 m²,"84,85 tr/m²",5,6
1434,"5,9 tỷ","Ngũ Hành Sơn, Đà Nẵng",100 m²,59 tr/m²,3,2
1434,"4,45 tỷ","Bình Thạnh, Hồ Chí Minh",25 m²,178 tr/m²,2,2
1434,Giá thỏa thuận,"Quận 11, Hồ Chí Minh",70 m²,4,4,Null
1434,19 tỷ,"Bắc Từ Liêm, Hà Nội",55 m²,"345,46 tr/m²",5,4
1434,"3,1 tỷ","Sơn Trà, Đà Nẵng",65 m²,"47,69 tr/m²",3,2
1434,16 tỷ,"Bình Chánh, Hồ Chí Minh","163,5 m²","97,86 tr/m²",3,2
1434,"17,8 tỷ","Bình Tân, Hồ Chí Minh",128 m²,"139,06 tr/m²",2,2
1434,34 tỷ,"Thủ Đức, Hồ Chí Minh",180 m²,"188,89 tr/m²",7,8
1434,"11,5 tỷ","Hà Đông, Hà Nội",65 m²,"176,92 tr/m²",5,3
1434,"25,5 tỷ","Thủ Đức, Hồ Chí Minh",100 m²,255 tr/m²,6,7
1434,Giá thỏa thuận,"Đống Đa, Hà Nội",70 m²,5,6,Null
1434,"10,6 tỷ","Bình Chánh, Hồ Chí Minh",100 m²,106 tr/m²,3,4
1435,"10,6 tỷ","Bình Chánh, Hồ Chí Minh",100 m²,106 tr/m²,3,4
1435,"3,9 tỷ","Hoàng Mai, Hà Nội",24 m²,"162,5 tr/m²",3,3
1435,"6,5 tỷ","Gò Vấp, Hồ Chí Minh",55 m²,"118,18 tr/m²",4,4
1435,28 tỷ,"Thủ Đức, Hồ Chí Minh",140 m²,200 tr/m²,5,6
1435,"2,7 tỷ","Hoàng Mai, Hà Nội",30 m²,90 tr/m²,2,1
1435,"20,5 tỷ","Quận 7, Hồ Chí Minh",150 m²,"136,67 tr/m²",5,5
1435,"7,5 tỷ","Liên Chiểu, Đà Nẵng","112,5 m²","66,67 tr/m²",4,4
1435,17 tỷ,"Thủ Đức, Hồ Chí Minh",100 m²,170 tr/m²,4,5
1435,"13,8 tỷ","Quận 7, Hồ Chí Minh",80 m²,"172,5 tr/m²",5,6
1435,"6,2 tỷ","Nhà Bè, Hồ Chí Minh",56 m²,"110,71 tr/m²",4,3
1435,"2,5 tỷ","Gò Vấp, Hồ Chí Minh",14 m²,"178,57 tr/m²",2,2
1435,48 tỷ,"Quận 9, Hồ Chí Minh",350 m²,"137,14 tr/m²",1,1
1435,9 tỷ,"Hai Bà Trưng, Hà Nội",65 m²,"138,46 tr/m²",3,Null
1435,"17,5 tỷ","Thủ Đức, Hồ Chí Minh",115 m²,"152,17 tr/m²",5,6
1435,"6,65 tỷ","Bắc Từ Liêm, Hà Nội",34 m²,"195,59 tr/m²",3,4
1435,28 tỷ,"Đống Đa, Hà Nội",90 m²,"311,11 tr/m²",5,5
1435,63 tỷ,"Gò Vấp, Hồ Chí Minh",550 m²,"114,54 tr/m²",1,1
1435,60 tỷ,"Quận 7, Hồ Chí Minh",148 m²,"405,4 tr/m²",7,7
1435,"17,5 tỷ","Thủ Đức, Hồ Chí Minh",110 m²,"159,09 tr/m²",5,6
1435,"16,95 tỷ","Thủ Đức, Hồ Chí Minh",100 m²,"169,5 tr/m²",4,6
1436,"2,56 tỷ","Bình Thạnh, Hồ Chí Minh",36 m²,"71,11 tr/m²",3,3
1436,16 tỷ,"Quận 7, Hồ Chí Minh",92 m²,"173,91 tr/m²",3,3
1436,42 tỷ,"Cầu Giấy, Hà Nội",98 m²,"428,57 tr/m²",8,5
1436,Giá thỏa thuận,"Phú Nhuận, Hồ Chí Minh",65 m²,4,4,Null
1436,"4,5 tỷ","Quận 8, Hồ Chí Minh",67 m²,"67,16 tr/m²",4,3
1436,23 tỷ,"Tây Hồ, Hà Nội",165 m²,"139,39 tr/m²",4,3
1436,"8,1 tỷ","Thủy Nguyên, Hải Phòng","67,5 m²",120 tr/m²,4,4
1436,"12,9 tỷ","Tân Bình, Hồ Chí Minh",75 m²,172 tr/m²,4,5
1436,34 tỷ,"Hải Châu, Đà Nẵng","346,9 m²","98,01 tr/m²",9,9
1436,"8,2 tỷ","Tây Hồ, Hà Nội",48 m²,"170,83 tr/m²",4,3
1436,"11,5 tỷ","Đà Lạt, Lâm Đồng","261,86 m²","43,92 tr/m²",3,3
1436,"18,8 tỷ","Thủ Đức, Hồ Chí Minh","102,5 m²","183,42 tr/m²",4,4
1436,"6,6 tỷ","Gò Vấp, Hồ Chí Minh",57 m²,"115,79 tr/m²",4,4
1436,52 tỷ,"Quận 4, Hồ Chí Minh",170 m²,"305,88 tr/m²",6,6
1436,"4,6 tỷ","Quận 12, Hồ Chí Minh",52 m²,"88,46 tr/m²",4,5
1436,"3,85 tỷ","Gò Vấp, Hồ Chí Minh",35 m²,110 tr/m²,2,2
1436,"8,15 tỷ","Thanh Xuân, Hà Nội",40 m²,"203,75 tr/m²",4,Null
1436,40 tỷ,"Quận 7, Hồ Chí Minh",111 m²,"360,36 tr/m²",7,7
1436,Giá thỏa thuận,"Long Biên, Hà Nội",38 m²,4,4,Null
1436,12 tỷ,"Hai Bà Trưng, Hà Nội",48 m²,250 tr/m²,5,Null
1437,12 tỷ,"Hai Bà Trưng, Hà Nội",48 m²,250 tr/m²,5,Null
1437,135 tỷ,"Quận 5, Hồ Chí Minh",376 m²,"359,04 tr/m²",1,2
1437,"9,6 tỷ","Bắc Từ Liêm, Hà Nội",66 m²,"145,46 tr/m²",9,9
1437,"4,9 tỷ","Gò Vấp, Hồ Chí Minh",64 m²,"76,56 tr/m²",3,2
1437,12 tỷ,"Tân Phú, Hồ Chí Minh",163 m²,"73,62 tr/m²",8,Null
1437,"6,45 tỷ","Đống Đa, Hà Nội",30 m²,215 tr/m²,3,4
1437,"5,85 tỷ","Lê Chân, Hải Phòng",55 m²,"106,36 tr/m²",4,4
1437,18 tỷ,"Quận 7, Hồ Chí Minh",126 m²,"142,86 tr/m²",5,5
1437,"6,5 tỷ","Trảng Bàng, Tây Ninh",1.000 m²,"6,5 tr/m²",3,3
1437,35 tỷ,"Quận 7, Hồ Chí Minh",111 m²,"315,32 tr/m²",8,8
1437,"63,5 tỷ","Đống Đa, Hà Nội",120 m²,"529,17 tr/m²",8,6
1437,"16,8 tỷ","Quận 7, Hồ Chí Minh",150 m²,112 tr/m²,6,5
1437,"5,4 tỷ","Hoài Đức, Hà Nội","36,6 m²","147,54 tr/m²",4,3
1437,"9,5 tỷ","Kiến An, Hải Phòng",250 m²,38 tr/m²,5,2
1437,Giá thỏa thuận,"Quận 5, Hồ Chí Minh",60 m²,4,5,Null
1437,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh",80 m²,3,2,Null
1437,13 tỷ,"Quận 12, Hồ Chí Minh","136,5 m²","95,24 tr/m²",6,6
1437,"53,5 tỷ","Hoàn Kiếm, Hà Nội",100 m²,535 tr/m²,4,Null
1437,10 tỷ,"Quận 9, Hồ Chí Minh",110 m²,"90,91 tr/m²",4,5
1437,"8,8 tỷ","Quận 8, Hồ Chí Minh",76 m²,"115,79 tr/m²",2,3
1438,"4,68 tỷ","Hoàng Mai, Hà Nội",25 m²,"187,2 tr/m²",3,4
1438,"3,6 tỷ","Hải Châu, Đà Nẵng",50 m²,72 tr/m²,3,3
1438,"6,8 tỷ","Long Biên, Hà Nội","30,5 m²","222,95 tr/m²",3,4
1438,16 tỷ,"Hoàng Mai, Hà Nội",59 m²,"271,19 tr/m²",3,3
1438,55 tỷ,"Quận 7, Hồ Chí Minh",222 m²,"247,75 tr/m²",7,7
1438,"2,1 tỷ","Tân Uyên, Bình Dương",61 m²,"34,43 tr/m²",2,3
1438,"4,8 tỷ","Hoài Đức, Hà Nội",38 m²,"126,32 tr/m²",4,4
1438,35 tỷ,"Đống Đa, Hà Nội",136 m²,"257,35 tr/m²",6,Null
1438,75 tỷ,"Quận 7, Hồ Chí Minh",205 m²,"365,85 tr/m²",4,5
1438,12 tỷ,"Bình Tân, Hồ Chí Minh",100 m²,120 tr/m²,4,5
1438,Giá thỏa thuận,"Quận 11, Hồ Chí Minh",72 m²,3,2,Null
1438,30 tỷ,"Quận 7, Hồ Chí Minh",111 m²,"270,27 tr/m²",5,5
1438,"4,5 tỷ","Hoài Đức, Hà Nội",50 m²,90 tr/m²,6,5
1438,5 tỷ,"Gò Vấp, Hồ Chí Minh","69,2 m²","72,25 tr/m²",4,4
1438,10 tỷ,"Quận 10, Hồ Chí Minh",70 m²,"142,86 tr/m²",6,6
1438,Giá thỏa thuận,"Bình Chánh, Hồ Chí Minh",90 m²,3,3,Null
1438,4 tỷ,"Quận 9, Hồ Chí Minh",52 m²,"76,92 tr/m²",2,2
1438,"21,5 tỷ","Quận 7, Hồ Chí Minh",111 m²,"193,69 tr/m²",5,5
1438,"15,2 tỷ","Ba Đình, Hà Nội",40 m²,380 tr/m²,4,Null
1438,"4,5 tỷ","Thủ Đức, Hồ Chí Minh",52 m²,"86,54 tr/m²",2,2
1439,"7,3 tỷ","Quận 6, Hồ Chí Minh",52 m²,"140,38 tr/m²",4,3
1439,65 tỷ,"Quận 7, Hồ Chí Minh",272 m²,"238,97 tr/m²",5,5
1439,"29,5 tỷ","Quận 9, Hồ Chí Minh",203 m²,"145,32 tr/m²",6,5
1439,"4,3 tỷ","Quận 12, Hồ Chí Minh",54 m²,"79,63 tr/m²",3,3
1439,"4,95 tỷ","Hoàng Mai, Hà Nội",33 m²,150 tr/m²,4,4
1439,6 tỷ,"Ngũ Hành Sơn, Đà Nẵng",95 m²,"63,16 tr/m²",4,5
1439,"5,25 tỷ","Hoàng Mai, Hà Nội",38 m²,"138,16 tr/m²",4,4
1439,31 tỷ,"Quận 3, Hồ Chí Minh",150 m²,"206,67 tr/m²",40,40
1439,"19,5 tỷ","Cầu Giấy, Hà Nội",82 m²,"237,8 tr/m²",12,Null
1439,190 tỷ,"Hoàng Mai, Hà Nội","613,5 m²","309,7 tr/m²",6,6
1439,9 tỷ,"Bắc Từ Liêm, Hà Nội",45 m²,200 tr/m²,1,Null
1439,16 tỷ,"Quận 9, Hồ Chí Minh",104 m²,"153,85 tr/m²",3,Null
1439,"5,9 tỷ","Quận 12, Hồ Chí Minh",104 m²,"56,73 tr/m²",2,2
1439,"15,5 tỷ","Quận 7, Hồ Chí Minh",72 m²,"215,28 tr/m²",6,6
1439,"3,59 tỷ","Quận 5, Hồ Chí Minh","86,5 m²","41,5 tr/m²",4,4
1439,25 tỷ,"Quận 11, Hồ Chí Minh",110 m²,"227,27 tr/m²",4,5
1439,"15,9 tỷ","Quận 5, Hồ Chí Minh",75 m²,212 tr/m²,5,6
1439,64 tỷ,"Bình Chánh, Hồ Chí Minh",534 m²,"119,85 tr/m²",5,7
1439,"11,5 tỷ","Bình Thạnh, Hồ Chí Minh",72 m²,"159,72 tr/m²",5,6
1439,"27,9 tỷ","Quận 10, Hồ Chí Minh",76 m²,"367,1 tr/m²",6,8
1440,46 tỷ,"Quận 7, Hồ Chí Minh",148 m²,"310,81 tr/m²",4,Null
1440,31 tỷ,"Quận 1, Hồ Chí Minh",65 m²,"476,92 tr/m²",6,8
1440,"10,1 tỷ","Quận 3, Hồ Chí Minh",63 m²,"160,32 tr/m²",4,5
1440,28 tỷ,"Hà Đông, Hà Nội",80 m²,"349,99 tr/m²",6,8
1440,Giá thỏa thuận,"Gò Vấp, Hồ Chí Minh","96,1 m²",4,4,Null
1440,"4,35 tỷ","Gò Vấp, Hồ Chí Minh","41,5 m²","104,82 tr/m²",2,2
1440,65 tỷ,"Tây Hồ, Hà Nội",180 m²,"361,11 tr/m²",4,4
1440,"4,9 tỷ","Biên Hòa, Đồng Nai",115 m²,"42,61 tr/m²",4,5
1440,11 tỷ,"Cầu Giấy, Hà Nội",40 m²,275 tr/m²,5,Null
1440,Giá thỏa thuận,"Quận 4, Hồ Chí Minh",85 m²,4,5,Null
1440,"16,5 tỷ","Bình Thạnh, Hồ Chí Minh",72 m²,"229,17 tr/m²",2,2
1440,"4,5 tỷ","Sầm Sơn, Thanh Hóa",108 m²,"41,67 tr/m²",8,9
1440,"23,5 tỷ","Ba Đình, Hà Nội",60 m²,"391,67 tr/m²",5,6
1440,"18,5 tỷ","Tân Bình, Hồ Chí Minh",138 m²,"134,06 tr/m²",8,9
1440,Giá thỏa thuận,"Gò Vấp, Hồ Chí Minh",69 m²,4,5,Null
1440,"18,5 tỷ","Cầu Giấy, Hà Nội",60 m²,"308,33 tr/m²",5,Null
1440,"4,8 tỷ","Đống Đa, Hà Nội",33 m²,"145,46 tr/m²",3,Null
1440,"6,39 tỷ","Thủ Đức, Hồ Chí Minh",50 m²,"127,8 tr/m²",3,2
1440,"19,7 tỷ","Cầu Giấy, Hà Nội",79 m²,"249,37 tr/m²",8,5
1440,"9,7 tỷ","Đống Đa, Hà Nội",48 m²,"202,08 tr/m²",4,5
1441,"9,7 tỷ","Đống Đa, Hà Nội",48 m²,"202,08 tr/m²",4,5
1441,32 tỷ,"Cầu Giấy, Hà Nội",59 m²,"542,37 tr/m²",1,1
1441,24 tỷ,"Long Biên, Hà Nội",60 m²,400 tr/m²,3,3
1441,Giá thỏa thuận,"Nam Từ Liêm, Hà Nội",120 m²,10,5,Null
1441,9 tỷ,"Quận 10, Hồ Chí Minh",50 m²,180 tr/m²,4,2
1441,"4,2 tỷ","Nha Trang, Khánh Hòa","53,6 m²","78,36 tr/m²",4,3
1441,"6,5 tỷ","Hà Đông, Hà Nội",40 m²,"162,5 tr/m²",4,4
1441,"9,76 tỷ","Thủ Dầu Một, Bình Dương",114 m²,"85,61 tr/m²",5,5
1441,"8,5 tỷ","Thuận An, Bình Dương",200 m²,"42,5 tr/m²",4,3
1441,"2,75 tỷ","Cẩm Lệ, Đà Nẵng",87 m²,"31,61 tr/m²",3,3
1441,Giá thỏa thuận,"Dĩ An, Bình Dương",120 m²,6,6,Null
1441,"3,85 tỷ","Gò Vấp, Hồ Chí Minh",37 m²,"104,05 tr/m²",3,3
1441,"10,5 tỷ","Phan Thiết, Bình Thuận",240 m²,"43,75 tr/m²",3,3
1441,"12,9 tỷ","Quận 10, Hồ Chí Minh",53 m²,"243,4 tr/m²",2,2
1441,"10,5 tỷ","Phan Thiết, Bình Thuận",240 m²,"43,75 tr/m²",3,3
1441,14 tỷ,"Thủ Dầu Một, Bình Dương",100 m²,140 tr/m²,3,3
1441,154 tỷ,"Quận 2, Hồ Chí Minh",370 m²,"416,22 tr/m²",5,10
1441,"73,6 tỷ","Tây Hồ, Hà Nội",230 m²,320 tr/m²,5,4
1441,Giá thỏa thuận,"Bình Thạnh, Hồ Chí Minh",55 m²,5,3,Null
1441,"3,3 tỷ","Thủ Đức, Hồ Chí Minh",60 m²,55 tr/m²,2,1
1442,15 tỷ,"Bình Thạnh, Hồ Chí Minh",80 m²,"187,5 tr/m²",4,4
1442,"9,3 tỷ","Tân Bình, Hồ Chí Minh",57 m²,"163,16 tr/m²",4,3
1442,Giá thỏa thuận,"Tân Phú, Hồ Chí Minh",60 m²,4,Null,Null
1442,"2,25 tỷ","Thuận An, Bình Dương",65 m²,"34,62 tr/m²",4,4
1442,"5,65 tỷ","Tân Phú, Hồ Chí Minh",80 m²,"70,62 tr/m²",2,Null
1442,"5,7 tỷ","Thủ Đức, Hồ Chí Minh","48,7 m²","117,04 tr/m²",4,3
1442,"4,5 tỷ","Thủ Đức, Hồ Chí Minh",54 m²,"83,33 tr/m²",2,2
1442,"5,8 tỷ","Đống Đa, Hà Nội",34 m²,"170,59 tr/m²",3,3
1442,19 tỷ,"Quận 1, Hồ Chí Minh",90 m²,"211,11 tr/m²",4,4
1442,"12,5 tỷ","Thanh Xuân, Hà Nội",40 m²,"312,5 tr/m²",3,4
1442,"5,7 tỷ","Long Biên, Hà Nội",36 m²,"158,33 tr/m²",3,Null
1442,"8,5 tỷ","Tân Phú, Hồ Chí Minh","77,2 m²","110,1 tr/m²",3,3
1442,"4,98 tỷ","Quận 3, Hồ Chí Minh",88 m²,"56,59 tr/m²",4,4
1442,"12,95 tỷ","Cầu Giấy, Hà Nội",60 m²,"215,83 tr/m²",5,6
1442,"3,9 tỷ","Phan Thiết, Bình Thuận",100 m²,39 tr/m²,3,3
1442,"6,35 tỷ","Thanh Xuân, Hà Nội",30 m²,"211,67 tr/m²",3,3
1442,"23,2 tỷ","Cầu Giấy, Hà Nội",80 m²,290 tr/m²,5,6
1442,"4,1 tỷ","Phan Thiết, Bình Thuận",100 m²,41 tr/m²,2,2
1442,"9,25 tỷ","Hoàng Mai, Hà Nội",50 m²,185 tr/m²,1,1
1442,"15,8 tỷ","Cầu Giấy, Hà Nội",44 m²,"359,09 tr/m²",6,6
1443,"15,8 tỷ","Cầu Giấy, Hà Nội",44 m²,"359,09 tr/m²",6,6
1443,"14,5 tỷ","Dĩ An, Bình Dương",365 m²,"39,73 tr/m²",25,25
1443,"19,5 tỷ","Bắc Từ Liêm, Hà Nội",62 m²,"314,52 tr/m²",10,13
